NOMBRE_LUGAR,CATEGORIA,ZONA,LONGITUD,LATITUD
TRIBOROUGH FINANCE NEW POST OFFICE,Administracion Publica,Manhattan,-73.938785708497,40.803897922393
CENTRAL PARK RUNNERS GROVE,Parques y Jardines,Manhattan,-73.976985422659,40.772836092332
BRONX SHORE FIELD 9,Parques y Jardines,Manhattan,-73.920120821784,40.798861731396
DPR PARK ENFORCEMENT PATROL FORESTRY TRAILER 1,Administracion Publica,Manhattan,-73.92743851493,40.788524234648
PETER STUYVESANT POST OFFICE,Administracion Publica,Manhattan,-73.9831202816,40.731834551468
ROYAL PARK HOTEL,Comercial y Hoteles,Manhattan,-73.972260538153,40.795582353308
HIGH BRIDGE PARK WATER TOWER,Parques y Jardines,Manhattan,-73.932629681515,40.842537201004
SUNKEN MEADOW FIELD 20,Parques y Jardines,Manhattan,-73.920509243241,40.793935486312
NYU REPROGRAPHIC SERVICES,Educacion,Manhattan,-73.994472079438,40.730014515219
CORNELL TECH BLOOMBERG CENTER,Educacion,Manhattan,-73.956117014403,40.755824785818
SUNKEN MEADOW FIELD 16,Parques y Jardines,Manhattan,-73.91924683303,40.794657528155
FIT BUSINESS & LIBERAL ARTS CTR,Educacion,Manhattan,-73.995449618595,40.747599600586
RIIS 2 HOUSES BUILDING 18,Residencial,Manhattan,-73.976084517947,40.723020547262
CHELSEA PIERS SKY RINK,Monumentos y Plazas,Manhattan,-74.010052483129,40.74767983224
CHELSEA PIERS SPORTS CENTER,Parques y Jardines,Manhattan,-74.009305930544,40.746629854977
CAMPOS COMMUNITY GARDEN,Parques y Jardines,Manhattan,-73.977556951353,40.72732038641
GENERAL ELECTRIC BUILDING,Monumentos y Plazas,Manhattan,-73.972284073855,40.757036108684
CARVER HOUSES BUILDING 7,Residencial,Manhattan,-73.950410231764,40.791134130877
LILY BROWN PLAYGROUND,Parques y Jardines,Manhattan,-73.946179225807,40.838787775879
POOR RICHARDS PLAYGROUND,Parques y Jardines,Manhattan,-73.942764824281,40.792564806404
JOHNSON HOUSES BUILDING 5,Residencial,Manhattan,-73.943374682911,40.796814114229
RIIS 2 HOUSES BUILDING 15,Residencial,Manhattan,-73.974899511811,40.722504865744
HIGH LINE W 16 ST ENTRANCE,Parques y Jardines,Manhattan,-74.007011782569,40.743347500964
GOUVERNEUR GARDENS BLDG 4,Residencial,Manhattan,-73.984358831155,40.711027694696
ABYSSINIAN PLGD,Parques y Jardines,Manhattan,-73.940847570117,40.817216267021
DANDELION FOUNTAIN,Monumentos y Plazas,Manhattan,-73.978731164522,40.762636612188
BARUCH COLLEGE EARLY LEARNING CENTER,Educacion,Manhattan,-73.987539007843,40.737312812227
BLAKE HOBBS PLAYGROUND,Parques y Jardines,Manhattan,-73.94398472001,40.789060813286
THE IDEAL SCHOOL OF MANHATTAN W 91 ST,Educacion,Manhattan,-73.976509803086,40.792331194444
SOHO PLAYHOUSE,Cultura,Manhattan,-74.004363581037,40.726488730334
CENTRAL PARK N MEADOW BASEBALL FIELDS,Parques y Jardines,Manhattan,-73.95763037538,40.792721739423
MORRIS-JUMEL COMMUNITY GARDEN,Parques y Jardines,Manhattan,-73.939156658043,40.835721265896
BEIT RABBAN DAY SCHOOL,Educacion,Manhattan,-73.970104690114,40.785844460339
GUARDIAN ANGEL SCHOOL,Educacion,Manhattan,-74.005112295051,40.746837650142
HARLEM RIVER HOUSES BLDG 6,Residencial,Manhattan,-73.935267635775,40.826210104026
ETHIOPIA MISSION TO UN,Administracion Publica,Manhattan,-73.965857638889,40.752307642577
ASSER LEVY PARK,Parques y Jardines,Manhattan,-73.975686421465,40.736812513875
MARBLE HILL HOUSES BUILDING 1,Residencial,Manhattan,-73.90884258507,40.874677402955
KINGS ACADEMY,Educacion,Manhattan,-73.934262453268,40.805351776994
EARTH PEOPLE COMMUNITY GARDEN,Parques y Jardines,Manhattan,-73.978962398284,40.72508356497
ANDAZ HOTEL WALL STREET,Comercial y Hoteles,Manhattan,-74.007903277245,40.705228578652
BNY MELLON BUILDING,Monumentos y Plazas,Manhattan,-74.011551122438,40.707493087613
ST NICHOLAS HOUSES BUILDING 9,Residencial,Manhattan,-73.947309074591,40.812423655535
CHINESE CONSOLIDATED BENEVOLENT ASSOCIATION,Cultura,Manhattan,-73.997956968648,40.715931769772
DIRECTORS GUILD OF AMERICA THEATER,Cultura,Manhattan,-73.978155787969,40.764474463387
PS 138,Educacion,Manhattan,-73.935247215776,40.805762029201
FATHER DUFFY SQUARE,Monumentos y Plazas,Manhattan,-73.985021348547,40.758976611763
KIMLAU SQUARE,Monumentos y Plazas,Manhattan,-73.998044065945,40.713417403959
AVALON BUILDING MIDTOWN WEST,Residencial,Manhattan,-73.985542590921,40.761853254053
GOOGLE HEADQUARTERS,Comercial y Hoteles,Manhattan,-74.002137976118,40.740817088737
IMMACULATE CONCEPTION SCHOOL,Educacion,Manhattan,-73.982289212357,40.73051045419
COLUMBIA UNIVERSITY BUTLER HALL,Educacion,Manhattan,-73.958389918315,40.808062190053
PS 173,Educacion,Manhattan,-73.939997084045,40.845634774764
MILLENIUM HILTON HOTEL,Comercial y Hoteles,Manhattan,-74.010307477785,40.711154511473
MID MANHATTAN ADULT LEARNING CENTER,Educacion,Manhattan,-73.951999909625,40.806147334683
PEACE FORM ONE SCULPTURE,Monumentos y Plazas,Manhattan,-73.969606199722,40.749507061734
GRACE CHURCH SCHOOL,Educacion,Manhattan,-73.990545087016,40.731842911526
PS/IS 217 ROOSEVELT ISLAND,Educacion,Manhattan,-73.948159812366,40.764002242071
RIIS 2 HOUSES BUILDING 16,Residencial,Manhattan,-73.975135317128,40.72206962166
TAFT HOUSES BUILDING 2,Residencial,Manhattan,-73.947679117586,40.798412005413
COLOMBIA MISSION TO UN,Administracion Publica,Manhattan,-73.96876492226,40.760561512786
COOPER UNION FOUNDATION BUILDING,Educacion,Manhattan,-73.990591732745,40.729225130351
110 STREET BLOCK ASSOCIATION GARDEN,Parques y Jardines,Manhattan,-73.947369066801,40.796197245257
CLINTON COMMUNITY GARDEN W 48 ST,Parques y Jardines,Manhattan,-73.991737067426,40.762824104241
MURRAY HILL MARQUIS,Residencial,Manhattan,-73.979283179024,40.745980272131
CARVER HOUSES,Residencial,Manhattan,-73.951335235185,40.789766594206
HIGH BRIDGE PLAY CENTER,Parques y Jardines,Manhattan,-73.934322068501,40.842652661538
COOPER POST OFFICE,Administracion Publica,Manhattan,-73.98989717607,40.732081988547
TOURO COLLEGE MAIN CAMPUS W 23 ST,Educacion,Manhattan,-73.990660036534,40.742301109292
GREELEY SQUARE,Monumentos y Plazas,Manhattan,-73.988318903906,40.748657473883
CENTRAL PARK HECKSHER PLAYGROUND,Parques y Jardines,Manhattan,-73.977520926103,40.768647609805
HIGH LINE W 20 ST ENTRANCE,Parques y Jardines,Manhattan,-74.006128270843,40.745992731962
OTTENDORFER LIBRARY,Cultura,Manhattan,-73.987744136521,40.728914883994
SEPTEMBER 11 MEMORIAL GLADE,Monumentos y Plazas,Manhattan,-74.013743781803,40.711329293561
TISCH CHILDRENS ZOO GATEWAY SCULPTURE,Parques y Jardines,Manhattan,-73.970881312277,40.76861821844
CAPTAIN JACOB JOSEPH PLAYGROUND,Parques y Jardines,Manhattan,-73.989846659863,40.713550365193
WALD HOUSES BUILDING 17,Residencial,Manhattan,-73.976658840788,40.720238156527
THE ANDERSON SCHOOL,Educacion,Manhattan,-73.978010716341,40.781098591672
LOEWS REGENCY HOTEL,Comercial y Hoteles,Manhattan,-73.969088238846,40.764508052249
LA PLAZA CULTURAL ARMANDO PEREZ GARDEN,Parques y Jardines,Manhattan,-73.978687155091,40.725387640524
HARLEM RIVER II,Residencial,Manhattan,-73.938464013557,40.826859522875
LINCOLN HOUSES,Residencial,Manhattan,-73.937621636492,40.811415374276
PS 171 PATRICK HENRY,Educacion,Manhattan,-73.951376680328,40.792065438187
FIT SHIRLEY GOODMAN RESOURCE CTR,Educacion,Manhattan,-73.994283820364,40.746660050907
GRANT HOUSES BUILDING 4,Residencial,Manhattan,-73.95793610699,40.81357336341
HUDSON PARK LIBRARY,Cultura,Manhattan,-74.00530911607,40.729954071207
FT TRYON PARK ACCESSIBLE ENTRANCE,Parques y Jardines,Manhattan,-73.934417163686,40.859518892661
COLUMBIA UNIVERSITY BROADWAY RESIDENCE HALL,Educacion,Manhattan,-73.964823993549,40.806096295382
EL MOROCCO,Comercial y Hoteles,Manhattan,-73.950193671269,40.826030259616
UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,Educacion,Manhattan,-73.984055805466,40.712359097431
WARDS ISLAND CENTRAL FIELDS SOCCER 50,Parques y Jardines,Manhattan,-73.926154306428,40.789054143266
ALTERNATE LEARNING CENTER BOYS CLUB,Educacion,Manhattan,-73.98248823256,40.728104498375
GRACE CHURCH HIGH SCHOOL,Educacion,Manhattan,-73.991366784843,40.72872270916
J HOOD WRIGHT PRK RECREATION CTR,Parques y Jardines,Manhattan,-73.940685964296,40.846352221511
THOMAS JEFFERSON RECREATION CENTER,Parques y Jardines,Manhattan,-73.936845419042,40.793538583608
BARUCH COLLEGE LIBRARY,Educacion,Manhattan,-73.982892060633,40.740699496722
INTERNATIONAL CENTER OF PHOTOGRAPHY SCHOOL & LIBRARY,Cultura,Manhattan,-73.982673730644,40.754846573607
CENTRAL PARK CONSERVATORY GARDEN,Parques y Jardines,Manhattan,-73.952452363285,40.79376232399
JACOB H SCHIFF PLAYGROUND,Parques y Jardines,Manhattan,-73.952146120789,40.820651961517
FT TRYON PARK BILLINGS TERRACE,Parques y Jardines,Manhattan,-73.934780232737,40.860305750542
VERDI SQUARE,Monumentos y Plazas,Manhattan,-73.981535036396,40.779119536011
AMDA COLLEGE STRATFORD ARMS BUILDING,Educacion,Manhattan,-73.980397488244,40.77654166816
RIVERSIDE PARK BASKETBALL COURTS W 76 ST,Parques y Jardines,Manhattan,-73.985055062054,40.783066595879
INTERCONTINENTAL HOTEL BARCLAY,Comercial y Hoteles,Manhattan,-73.973655372086,40.755594260813
KING TOWERS BUILDING 3,Residencial,Manhattan,-73.948315436414,40.800112360465
CMX CINEMA E 62 ST,Cultura,Manhattan,-73.960339627163,40.761215842412
FORDHAM UNIVERSITY LINCOLN CENTER CAMPUS,Educacion,Manhattan,-73.985094261252,40.770863579719
BARNARD COLLEGE ALTSCHUL HALL,Educacion,Manhattan,-73.963382345716,40.810108875318
VLADECK HOUSES BUILDING 11,Residencial,Manhattan,-73.981775124605,40.711787507087
WARDS ISLAND PARK,Parques y Jardines,Manhattan,-73.930391552973,40.783533216134
PS 175 HENRY H GARNET,Educacion,Manhattan,-73.94275793123,40.814299842455
CBS BROADCAST CENTER 524 W 57 ST,Comercial y Hoteles,Manhattan,-73.989661187335,40.76926886467
DEP WARDS ISLAND POWER CENTER 5 B,Monumentos y Plazas,Manhattan,-73.921828660178,40.788457862301
BELLEVUE SOUTH PARK PLAYGROUND NORTH,Parques y Jardines,Manhattan,-73.977806285523,40.740401427155
RIIS HOUSES COMPLEX,Residencial,Manhattan,-73.973937886632,40.725144807496
ST LUCIA MISSION TO UN,Administracion Publica,Manhattan,-73.971636549133,40.750164878782
DEVRY COLLEGE,Educacion,Manhattan,-73.983451013621,40.747577202351
CLINTON HOUSES BUILDING 6,Residencial,Manhattan,-73.947750281178,40.792219962795
DEP WARDS ISLAND PREHOUSE 3,Monumentos y Plazas,Manhattan,-73.923627140861,40.78835499051
HAMPTON INN HOTEL DOWNTOWN FINANCIAL DISTRICT,Comercial y Hoteles,Manhattan,-74.012346173429,40.703142171788
UN GENERAL ASSEMBLY BUILDING,Administracion Publica,Manhattan,-73.967683503051,40.750053769933
BITTER END,Comercial y Hoteles,Manhattan,-73.99918651625,40.728367564022
DEP WARDS ISLAND LABORATORY,Monumentos y Plazas,Manhattan,-73.92122812717,40.790301550091
STUYVESANT HIGH SCHOOL,Educacion,Manhattan,-74.013831575947,40.717938162524
LATHAM HOTEL,Comercial y Hoteles,Manhattan,-73.986694812972,40.744296027795
CENTRAL PARK RAMBLE AREA N,Parques y Jardines,Manhattan,-73.970203048777,40.778126515646
CENTRAL PARK CAROUSEL,Parques y Jardines,Manhattan,-73.97527241536,40.769932691586
BMCC FITERMAN HALL,Educacion,Manhattan,-74.011356913685,40.713831501424
THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL,Educacion,Manhattan,-73.981410750432,40.738361655297
NEW YORK THEOLOGICAL SEMINARY,Educacion,Manhattan,-73.963842190844,40.810858767937
IRELAND MISSION TO UN,Administracion Publica,Manhattan,-73.969929681821,40.753524447612
CREATIVE LITTLE GARDEN,Parques y Jardines,Manhattan,-73.982535770029,40.724721735918
REVEREND LINNETTE C WILLIAMSON MEMORIAL PARK,Parques y Jardines,Manhattan,-73.94298927296,40.809388822164
MAJESTIC THEATRE,Cultura,Manhattan,-73.987929079283,40.758354946726
CENTRAL PARK RUMSEY PLAYFIELD,Parques y Jardines,Manhattan,-73.970337847146,40.77253804613
PANAMA MISSION TO THE UN,Administracion Publica,Manhattan,-73.966001875294,40.752376996215
NORMAN THOMAS EDUCATIONAL CAMPUS,Educacion,Manhattan,-73.980840522847,40.746501581692
BROWNSTONES HOUSES BUILDING 18,Residencial,Manhattan,-73.968299065306,40.788858286674
RIVERBANK STATE PARK CAROUSEL,Parques y Jardines,Manhattan,-73.954636803757,40.827694398836
HUNTER SCIENCE HIGH SCHOOL,Educacion,Manhattan,-73.985196314718,40.774557090948
JAMES BALDWIN LAWN,Parques y Jardines,Manhattan,-73.948979748758,40.817798045652
PS 63 THE STAR ACADEMY,Educacion,Manhattan,-73.986246651192,40.724354250843
QUAD PREPARATORY SCHOOL,Educacion,Manhattan,-74.009482316336,40.707105535714
NYU KIMBALL HALL,Educacion,Manhattan,-73.994839781462,40.730138176963
BROWNSTONES HOUSES BUILDING 26,Residencial,Manhattan,-73.968204304725,40.788327707483
EATALY FLATIRON,Comercial y Hoteles,Manhattan,-73.989675010955,40.742043014241
FT TRYON PARK MARGARET CORBIN MONUMENT,Parques y Jardines,Manhattan,-73.932974334882,40.861729721095
FASHION INSTITUTE OF TECHNOLOGY KAUFMAN HALL,Educacion,Manhattan,-73.9988696881,40.75181226017
SAMUEL CITY HOUSES BUILDING 1,Residencial,Manhattan,-73.937240531709,40.820208699159
SAMUEL CITY HOUSES BUILDING 4,Residencial,Manhattan,-73.937944799714,40.82045338846
COLUMBIA UNIVERSITY HEYMAN CENTER FOR HUMANITIES,Educacion,Manhattan,-73.95891596642,40.807469996859
PALISADES PLAYGROUND,Parques y Jardines,Manhattan,-73.950650086385,40.828997097059
FT TRYON PARK NEW LEAF CAFE PARKING LOT,Parques y Jardines,Manhattan,-73.93239167375,40.860539517978
RITZ PLAZA HOTEL,Comercial y Hoteles,Manhattan,-73.985973182771,40.760841249363
JEFFERSON HOUSES BUILDING 4,Residencial,Manhattan,-73.936509082111,40.795179330932
APPLE STORE UPPER WEST SIDE,Comercial y Hoteles,Manhattan,-73.98258908267,40.775046636024
100 GATEWAY PLAZA,Comercial y Hoteles,Manhattan,-74.016526968613,40.710994833432
WASHINGTON SQUARE PARK PLAYGROUND DOG AREA,Parques y Jardines,Manhattan,-73.998169757175,40.730890735986
NEW YORK UNIVERSITY STEINHARDT SCHOOL OF CULTURE EDUCATION & HUMAN DEVELOPMENT,Educacion,Manhattan,-73.996061374255,40.729913090381
HRA JOB CENTER EAST END #23,Administracion Publica,Manhattan,-73.935535782194,40.804680466346
BROOME STREET ACADEMY CHARTER HIGH SCHOOL,Educacion,Manhattan,-74.004962079536,40.724039245367
NEW YORK UNIVERSITY EAST BUILDING,Educacion,Manhattan,-73.995627264684,40.729738765295
THE STUDIO SCHOOL,Educacion,Manhattan,-73.968738087724,40.792663932959
CENTRAL PARK NAUMBURG BANDSHELL,Parques y Jardines,Manhattan,-73.971028548758,40.772700085747
69 REGIMENT ARMORY,Administracion Publica,Manhattan,-73.983914417499,40.741348039534
COOPER UNION ADMINISTRATIVE OFFICES,Educacion,Manhattan,-73.991555958894,40.72809374047
MUSEUM OF CONTEMPORARY ART,Cultura,Manhattan,-73.998579811569,40.758213549651
MONTESSORI SCHOOL OF NY INTERNATIONAL,Educacion,Manhattan,-73.964416345164,40.757414196692
SHEFA SCHOOL,Educacion,Manhattan,-73.983552749578,40.776407620257
DEP WARDS IS POWER CENTER 4,Monumentos y Plazas,Manhattan,-73.919971246223,40.788797257835
DSNY GARAGE MANHATTAN 2,Administracion Publica,Manhattan,-74.010267258053,40.726449305994
PETER COOPER VILLAGE - 370 FA,Residencial,Manhattan,-73.978229729106,40.735709878922
EDISON HOTEL,Comercial y Hoteles,Manhattan,-73.986161324789,40.759660611124
SKYSCRAPER MUSEUM,Cultura,Manhattan,-74.017632369693,40.705764167325
HIGH SCHOOL OF ARTS AND TECHNOLOGY,Educacion,Manhattan,-73.985131887485,40.774616850403
GENERATION X CULTURAL GARDEN,Parques y Jardines,Manhattan,-73.981386597891,40.722623575899
MITCHEL SQUARE,Monumentos y Plazas,Manhattan,-73.940028454102,40.840141714498
BATTERY PARK,Parques y Jardines,Manhattan,-74.015670397461,40.703052925909
COLUMBIA UNIVERSITY MEDICAL CENTER ROY & DIANA VAGELOS EDUCATION CENTER,Educacion,Manhattan,-73.9426739553,40.84472547838
MANHATTANVILLE POST OFFICE,Administracion Publica,Manhattan,-73.953275601583,40.811311578252
CENTRAL PARK SUMMIT ROCK,Parques y Jardines,Manhattan,-73.970028327161,40.783090469213
GROVE SCHOOL OF ENGINEERING STEINMAN HALL,Educacion,Manhattan,-73.948065783777,40.821704243683
FORT WASHINGTON AVENUE REHAB MAIN BUILDING,Residencial,Manhattan,-73.944312296364,40.83926313041
FIT NAGLER HALL,Educacion,Manhattan,-73.994987685881,40.746889578168
BROWNSTONES HOUSES BUILDING 9,Residencial,Manhattan,-73.970280993532,40.791682740231
DOS PUENTES ELEMENTARY SCHOOL,Educacion,Manhattan,-73.934045489498,40.85066063282
GERTRUDE EDERLE POOL,Parques y Jardines,Manhattan,-73.988788498631,40.77151111172
THE BROWNING SCHOOL,Educacion,Manhattan,-73.969165565335,40.764949781231
CHERRY HILL AND WAGNER COVE,Parques y Jardines,Manhattan,-73.973077674248,40.774119086352
ESSEX MARKET,Comercial y Hoteles,Manhattan,-73.988258662602,40.717754098739
BERKELEY COLLEGE E 41 ST,Educacion,Manhattan,-73.980718542631,40.75236780642
BLAKELY HOTEL,Comercial y Hoteles,Manhattan,-73.979746450091,40.763533454476
JAMES BALDWIN SCHOOL SCHOOL FOR EXPEDITIONARY LEARNING,Educacion,Manhattan,-74.002337293723,40.743107219857
WASHINGTON HEIGHTS REHAB PHASE III HOUSES TDS#329,Residencial,Manhattan,-73.9443240099,40.833190398247
LOUISE NEVELSON PLAZA,Monumentos y Plazas,Manhattan,-74.008023232565,40.707735198344
TAFT REHABS BUILDING 2,Residencial,Manhattan,-73.952249988397,40.804189625103
CENTRAL PARK CHARLES B STOVER BENCH,Parques y Jardines,Manhattan,-73.969612455444,40.779892866811
ONE PENN PLAZA,Comercial y Hoteles,Manhattan,-73.991988343075,40.751186831941
13TH STREET REPERTORY,Cultura,Manhattan,-73.996550343571,40.736110037326
ZIMBABWE MISSION TO UN,Administracion Publica,Manhattan,-73.970287169864,40.760343798159
ELLIS ISLAND MUSEUM OF IMMIGRATION,Cultura,Manhattan,-74.039498328351,40.700049472422
CARVER HOUSES BUILDING 4,Residencial,Manhattan,-73.950931297111,40.789672529419
NEW SCHOOL 80 5 AV,Educacion,Manhattan,-73.994006529955,40.735906317395
JAMES WELDON JOHNSON SCHOOL,Educacion,Manhattan,-73.941473116457,40.797453479094
DOUGLASS REHABS BUILDING 3,Residencial,Manhattan,-73.969023152049,40.799482458598
MONACO CONSULATE,Administracion Publica,Manhattan,-73.978339702137,40.75595111704
NEW SCHOOL EUGENE LANG ANNEX,Educacion,Manhattan,-73.997525106302,40.73494368406
COOPER UNION,Educacion,Manhattan,-73.991625581516,40.728147956675
MANHATTANVILLE REHABS GROUP 2,Residencial,Manhattan,-73.953580635373,40.818774027049
LAWRENCE AND ERIS FIELD BUILDING,Educacion,Manhattan,-73.984647474028,40.739038591937
5 ST SLOPE GARDEN,Parques y Jardines,Manhattan,-73.980850152974,40.723635604318
KIPS BAY TOWERS NORTH BUILDING,Residencial,Manhattan,-73.975793357304,40.743211452431
HIGHBRIDGE FIELD,Parques y Jardines,Manhattan,-73.934206237614,40.842808666205
BENIN CONULATE & MISSION TO UN,Administracion Publica,Manhattan,-73.978051539921,40.749143180438
MORNINGSIDE INN HOTEL,Comercial y Hoteles,Manhattan,-73.966626511293,40.801864899574
MELVILLE LIBRARY,Cultura,Manhattan,-74.003192177843,40.707455675033
BRONX SHORE FIELD 48,Parques y Jardines,Manhattan,-73.91896188928,40.797886336497
MARYMOUNT MANHATTAN COLLEGE,Educacion,Manhattan,-73.959787054755,40.768694972956
TBTA BRONX SERVICE BUILDING,Monumentos y Plazas,Manhattan,-73.921808692844,40.795922701819
TEACHERS COLLEGE COMMUNITY SCHOOL,Educacion,Manhattan,-73.95351613106,40.812519762358
COLUMBUS PARK COMFORT STATION 1,Parques y Jardines,Manhattan,-74.000093464908,40.714870228914
ROCKEFELLER UNIVERSITY FACULTY AND STUDENTS CLUB,Educacion,Manhattan,-73.955376222593,40.763496170332
ALLEN MALLS,Parques y Jardines,Manhattan,-73.991979454995,40.716198687114
MILLENNIUM BROADWAY HOTEL,Comercial y Hoteles,Manhattan,-73.984782251841,40.756999436657
SUNKEN MEADOW FIELD 15,Parques y Jardines,Manhattan,-73.917500612372,40.795946775032
ISHAM PARK W 214 ST STAIRS BTW PARK TERRACE W & SEAMAN AVE,Parques y Jardines,Manhattan,-73.91914836318,40.870837462371
SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE,Cultura,Manhattan,-73.940945223446,40.814656885962
PS 185 LOCKE SCHOOL OF ARTS & ENGINEERING,Educacion,Manhattan,-73.949483478868,40.798341316956
URBAN ASSEMBLY MAKER ACADEMY,Educacion,Manhattan,-74.001646014269,40.711373075519
SCHURZ PARK E 85 ST ENTRANCE,Parques y Jardines,Manhattan,-73.945526993203,40.773710053063
DUKE ELLINGTON CIRCLE,Parques y Jardines,Manhattan,-73.949484961059,40.796980123207
